Tm,PF,TotalYds,Ply,Y/Play,TO,FL,1stD,Cmp,PassAtt,PassYds,PassTD,Int,NY/A,1stDpass,RushAtt,RushYds,RushTD,Y/Arun,1stDrun,Pen,PenYds,1stPy,Sc%,TO%,Cmp%,PassTD%,Int%,Y/Apass,AY/A,Y/C,QbRating,Sk,SkYds,ANY/A,Sk%,PuntRet,PrYds,PrTD,Y/PR,KickRet,KrYds,KrTD,Y/KR,APYd,FGA019,FGM019,FGA2029,FGM2029,FGA3039,FGM3039,FGA4049,FGM4049,FGA50Plus,FGM50Plus,TFGA,TFGM,FG%,XPA,XPM,XP%,Pnt,PntYds,PntBlck,Y/Pnt,PF_Defense,TotalYds_Defense,Ply_Defense,Y/Play_Defense,TO_Defense,FL_Defense,1stD_Defense,Cmp_Defense,PassAtt_Defense,PassYds_Defense,PassTD_Defense,Int_Defense,NY/A_Defense,1stDpass_Defense,RushAtt_Defense,RushYds_Defense,RushTD_Defense,Y/Arun_Defense,1stDrun_Defense,Pen_Defense,PenYds_Defense,1stPy_Defense,Sc%_Defense,TO%_Defense,Cmp%_Defense,PassTD%_Defense,Int%_Defense,Y/Apass_Defense,AY/A_Defense,Y/C_Defense,QbRating_Defense,Sk_Defense,SkYds_Defense,ANY/A_Defense,Sk%_Defense,PntRet_Defense,PrYds_Defense,PrTD_Defense,Y/PR_Defense,KickRet_Defense,KrYds_Defense,KrTD_Defense,Y/KR_Defense,TFGA_Defense,TFGM_Defense,FG%_Defense,XPA_Defense,XPM_Defense,XP%_Defense,Pnt_Defense,PntYds_Defense,PntBlck_Defense,Y/Pnt_Defense,Fmb,FmbTD,IntTD,OthTD,AllTD,2PM,2PA,Sfty,FmbTD_Defense,IntTD_Defense,OthTD_Defense,2PM_Defense,2PA_Defense,Sfty_Defense,RawPassYds,TO_Differential,PF_Differential,Yds_Differential,PassPercent,RunPercent,PassYdPercent,RunYdPercent,PassTdPercent,RunTdPercent,PassRun1dRatio,RunPass1dRatio,Penalty1dPercent,YppYprRatio,PassPercent_Defense,RunPercent_Defense,PassYdPercent_Defense,RunYdPercent_Defense,PassTdPercent_Defense,RunTdPercent_Defense,Penalty1dPercent_Defense,YppYprRatio_Defense,FumbleLostPercent,DefensivePtsScored
Philadelphia Eagles,191.0,2685.0,530.0,5.1,23.0,10.0,157.0,168.0,288.0,1856.0,12.0,13.0,5.8,100.0,211.0,829.0,11.0,3.9,48.0,38.0,253.0,9.0,0.0,0.0,58.3,4.2,4.5,7.3,6.1,12.5,76.2,31.0,244.0,4.7,9.7,22.0,108.0,0.0,4.9,39.0,768.0,0.0,19.7,3836.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,0.0,9.0,6.0,66.7,25.0,23.0,92.0,44.0,1784.0,0.0,40.5,195.0,2938.0,614.0,4.8,27.0,12.0,177.0,168.0,285.0,1907.0,14.0,15.0,6.1,100.0,299.0,1031.0,5.0,3.4,68.0,45.0,341.0,9.0,0.0,0.0,58.9,4.9,5.3,7.5,6.1,12.7,76.9,30.0,229.0,4.8,9.5,31.0,316.0,0.0,10.2,39.0,885.0,0.0,22.7,22.0,20.0,90.9,19.0,19.0,100.0,38.0,1398.0,0.0,36.8,26.0,1.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2100.0,4.0,-4.0,-253.0,0.6018867924528302,0.39811320754716983,0.6912476722532589,0.3087523277467411,0.5217391304347826,0.4782608695652174,2.0833333333333335,0.48,0.05732484076433121,1.8717948717948718,0.5130293159609121,0.48697068403908794,0.6490810074880872,0.35091899251191283,0.7368421052631579,0.26315789473684215,0.05084745762711865,2.2058823529411766,0.38461538461538464,12.0
Washington Redskins,190.0,2985.0,598.0,5.0,16.0,7.0,165.0,162.0,253.0,1845.0,13.0,9.0,6.5,87.0,315.0,1140.0,5.0,3.6,66.0,46.0,404.0,12.0,0.0,0.0,64.0,5.1,3.6,8.2,7.6,12.8,91.8,30.0,223.0,6.0,10.6,38.0,295.0,0.0,7.8,30.0,649.0,0.0,21.6,4134.0,1.0,1.0,6.0,6.0,8.0,8.0,6.0,5.0,0.0,0.0,21.0,20.0,95.2,19.0,16.0,84.2,52.0,1975.0,1.0,38.0,128.0,2560.0,554.0,4.6,24.0,13.0,151.0,146.0,275.0,1614.0,8.0,11.0,5.3,93.0,247.0,946.0,8.0,3.8,47.0,52.0,419.0,11.0,0.0,0.0,53.1,2.9,4.0,6.8,5.6,12.8,67.7,32.0,256.0,4.2,10.4,30.0,106.0,0.0,3.5,42.0,726.0,0.0,17.3,9.0,6.0,66.7,16.0,14.0,87.5,56.0,2246.0,0.0,40.1,15.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2068.0,8.0,62.0,425.0,0.47324414715719065,0.5267558528428093,0.6180904522613065,0.38190954773869346,0.7222222222222222,0.2777777777777778,1.3181818181818181,0.7586206896551724,0.07272727272727272,2.2777777777777777,0.5541516245487365,0.44584837545126355,0.63046875,0.36953125,0.5,0.5,0.0728476821192053,1.7894736842105263,0.4666666666666667,6.0
Minnesota Vikings,187.0,2879.0,601.0,4.8,17.0,5.0,167.0,187.0,334.0,1967.0,15.0,12.0,5.5,107.0,245.0,912.0,6.0,3.7,52.0,62.0,496.0,8.0,0.0,0.0,56.0,4.5,3.6,6.3,5.6,11.3,75.0,22.0,138.0,4.9,6.2,24.0,196.0,0.0,8.2,37.0,786.0,0.0,21.2,4049.0,0.0,0.0,5.0,4.0,2.0,1.0,6.0,3.0,1.0,0.0,14.0,8.0,57.1,23.0,23.0,100.0,58.0,2384.0,0.0,41.1,198.0,2895.0,582.0,5.0,21.0,9.0,159.0,157.0,292.0,1875.0,11.0,12.0,5.8,87.0,260.0,1020.0,8.0,3.9,53.0,48.0,399.0,19.0,0.0,0.0,53.8,3.8,4.1,7.2,6.1,13.4,72.4,30.0,231.0,4.8,9.3,30.0,176.0,0.0,5.9,38.0,663.0,0.0,17.4,19.0,11.0,57.9,24.0,21.0,87.5,50.0,2095.0,0.0,41.9,12.0,1.0,1.0,0.0,23.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,2105.0,4.0,-11.0,-16.0,0.5923460898502496,0.4076539101497504,0.6832233414379993,0.31677665856200066,0.7142857142857143,0.2857142857142857,2.0576923076923075,0.48598130841121495,0.04790419161676647,1.7027027027027026,0.5532646048109966,0.4467353951890034,0.6476683937823834,0.3523316062176166,0.5789473684210527,0.42105263157894735,0.11949685534591195,1.8461538461538463,0.4166666666666667,14.0
Atlanta Falcons,183.0,2963.0,610.0,4.9,21.0,10.0,190.0,176.0,275.0,1782.0,9.0,11.0,5.9,92.0,310.0,1181.0,12.0,3.8,79.0,77.0,655.0,19.0,0.0,0.0,64.0,3.3,4.0,7.2,6.1,11.3,79.8,25.0,210.0,4.9,8.3,24.0,273.0,0.0,11.4,29.0,513.0,0.0,17.7,4040.0,0.0,0.0,6.0,6.0,3.0,1.0,3.0,2.0,2.0,2.0,14.0,10.0,71.4,22.0,21.0,95.5,43.0,1690.0,0.0,39.3,199.0,2848.0,551.0,5.2,25.0,15.0,170.0,157.0,280.0,1804.0,12.0,10.0,6.1,84.0,253.0,1044.0,13.0,4.1,66.0,60.0,549.0,20.0,0.0,0.0,56.1,4.3,3.6,6.9,6.2,12.4,77.2,18.0,141.0,5.3,6.0,24.0,197.0,0.0,8.2,30.0,678.0,0.0,22.6,12.0,6.0,50.0,26.0,25.0,96.2,38.0,1585.0,0.0,41.7,14.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1992.0,4.0,-16.0,115.0,0.4918032786885246,0.5081967213114754,0.6014174822814715,0.3985825177185285,0.42857142857142855,0.5714285714285714,1.1645569620253164,0.8586956521739131,0.1,1.8947368421052633,0.5408348457350273,0.45916515426497273,0.6334269662921348,0.3665730337078652,0.48,0.52,0.11764705882352941,1.6829268292682928,0.7142857142857143,6.0
Detroit Lions,181.0,2534.0,598.0,4.2,26.0,8.0,160.0,136.0,285.0,1512.0,12.0,18.0,4.8,83.0,283.0,1022.0,5.0,3.6,60.0,58.0,548.0,17.0,0.0,0.0,47.7,4.2,6.3,6.2,4.2,12.9,55.2,30.0,242.0,3.0,9.5,26.0,275.0,0.0,10.6,36.0,750.0,1.0,20.8,3792.0,0.0,0.0,6.0,6.0,5.0,5.0,6.0,5.0,0.0,0.0,17.0,16.0,94.1,19.0,19.0,100.0,48.0,1964.0,0.0,40.9,176.0,2722.0,591.0,4.6,26.0,8.0,162.0,155.0,288.0,1868.0,11.0,18.0,5.8,96.0,271.0,854.0,6.0,3.2,54.0,74.0,605.0,12.0,0.0,0.0,53.8,3.8,6.3,7.3,5.2,13.5,64.0,32.0,230.0,4.0,10.0,26.0,237.0,0.0,9.1,38.0,755.0,0.0,19.9,21.0,12.0,57.1,20.0,20.0,100.0,46.0,1831.0,0.0,39.8,23.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1754.0,0.0,5.0,-188.0,0.5267558528428093,0.47324414715719065,0.5966850828729282,0.4033149171270718,0.7058823529411765,0.2941176470588235,1.3833333333333333,0.7228915662650602,0.10625,1.7222222222222223,0.5414551607445008,0.45854483925549916,0.6862601028655401,0.31373989713445993,0.6470588235294118,0.3529411764705882,0.07407407407407407,2.28125,0.34782608695652173,6.0
Kansas City Chiefs,176.0,2498.0,573.0,4.4,12.0,4.0,163.0,145.0,264.0,1555.0,10.0,8.0,5.1,79.0,269.0,943.0,3.0,3.5,71.0,43.0,372.0,13.0,0.0,0.0,54.9,3.8,3.0,7.1,6.5,12.9,77.3,40.0,309.0,4.6,13.2,15.0,129.0,0.0,8.6,34.0,723.0,0.0,21.3,3693.0,2.0,2.0,4.0,4.0,5.0,5.0,10.0,8.0,3.0,0.0,24.0,19.0,79.2,17.0,17.0,100.0,38.0,1540.0,0.0,40.5,184.0,2732.0,557.0,4.9,22.0,10.0,170.0,155.0,262.0,1667.0,12.0,12.0,6.0,92.0,280.0,1065.0,7.0,3.8,69.0,60.0,486.0,9.0,0.0,0.0,59.2,4.6,4.6,6.8,5.7,11.5,76.0,15.0,120.0,4.9,5.4,22.0,338.0,2.0,15.4,42.0,794.0,0.0,18.9,14.0,10.0,71.4,22.0,20.0,90.9,37.0,1469.0,0.0,39.7,13.0,0.0,3.0,1.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1864.0,10.0,-8.0,-234.0,0.5305410122164049,0.46945898778359507,0.622497998398719,0.377502001601281,0.7692307692307693,0.23076923076923073,1.1126760563380282,0.8987341772151899,0.07975460122699386,2.0285714285714285,0.49730700179533216,0.5026929982046678,0.6101756954612005,0.38982430453879946,0.631578947368421,0.368421052631579,0.052941176470588235,1.7894736842105263,0.3076923076923077,24.0
New York Giants,164.0,2729.0,559.0,4.9,19.0,10.0,153.0,161.0,298.0,1887.0,10.0,9.0,6.0,96.0,244.0,842.0,7.0,3.5,47.0,47.0,369.0,10.0,0.0,0.0,54.0,3.4,3.0,6.8,6.1,12.5,73.9,17.0,130.0,5.3,5.4,44.0,373.0,0.0,8.5,39.0,783.0,0.0,20.1,3992.0,0.0,0.0,5.0,5.0,7.0,5.0,8.0,2.0,1.0,0.0,21.0,12.0,57.1,18.0,18.0,100.0,49.0,2096.0,0.0,42.8,160.0,2684.0,576.0,4.7,18.0,6.0,149.0,148.0,244.0,1566.0,10.0,12.0,5.7,85.0,301.0,1118.0,7.0,3.7,55.0,54.0,417.0,9.0,0.0,0.0,60.7,4.1,4.9,7.4,6.0,12.2,76.7,31.0,244.0,4.5,11.3,25.0,207.0,0.0,8.3,34.0,616.0,0.0,18.1,13.0,12.0,92.3,18.0,16.0,88.9,59.0,2419.0,0.0,41.0,19.0,0.0,1.0,0.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2017.0,-1.0,4.0,45.0,0.5635062611806798,0.4364937388193202,0.6914620740197874,0.30853792598021257,0.5882352941176471,0.4117647058823529,2.0425531914893615,0.4895833333333333,0.06535947712418301,1.9428571428571428,0.4774305555555556,0.5225694444444444,0.5834575260804769,0.41654247391952315,0.5882352941176471,0.4117647058823529,0.06040268456375839,2.0,0.5263157894736842,8.0
Tampa Bay Buccaneers,158.0,2895.0,587.0,4.9,23.0,12.0,163.0,164.0,308.0,1943.0,9.0,11.0,6.1,105.0,268.0,952.0,6.0,3.6,52.0,38.0,297.0,6.0,0.0,0.0,53.2,2.9,3.6,6.7,5.7,12.6,69.3,11.0,128.0,5.1,3.4,25.0,143.0,0.0,5.7,33.0,548.0,0.0,16.6,3723.0,0.0,0.0,11.0,10.0,6.0,5.0,3.0,1.0,3.0,2.0,23.0,18.0,78.3,14.0,14.0,100.0,40.0,1662.0,1.0,41.6,178.0,2442.0,564.0,4.3,21.0,10.0,160.0,145.0,254.0,1384.0,10.0,11.0,5.0,76.0,285.0,1058.0,9.0,3.7,72.0,38.0,325.0,12.0,0.0,0.0,57.1,3.9,4.3,6.3,5.2,11.1,71.1,25.0,224.0,3.9,9.0,23.0,192.0,0.0,8.3,40.0,870.0,0.0,21.8,17.0,12.0,70.6,21.0,16.0,76.2,42.0,1823.0,0.0,43.4,28.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2071.0,-2.0,-20.0,453.0,0.5434412265758092,0.4565587734241908,0.6711571675302245,0.3288428324697755,0.6,0.4,2.019230769230769,0.49523809523809526,0.03680981595092025,1.8611111111111112,0.4946808510638298,0.5053191489361701,0.5667485667485668,0.4332514332514332,0.5263157894736842,0.4736842105263158,0.075,1.7027027027027026,0.42857142857142855,0.0
Buffalo Bills,150.0,2927.0,604.0,4.8,26.0,9.0,180.0,149.0,273.0,1556.0,8.0,17.0,5.5,84.0,319.0,1371.0,9.0,4.3,83.0,69.0,582.0,13.0,0.0,0.0,54.6,2.9,6.2,6.1,3.9,11.2,56.9,12.0,115.0,3.3,4.2,26.0,119.0,0.0,4.6,36.0,792.0,0.0,22.0,3934.0,1.0,1.0,4.0,2.0,4.0,2.0,9.0,4.0,0.0,0.0,18.0,9.0,50.0,17.0,15.0,88.2,35.0,1328.0,0.0,37.9,154.0,2334.0,536.0,4.4,21.0,8.0,151.0,114.0,256.0,1300.0,8.0,13.0,4.9,72.0,268.0,1034.0,6.0,3.9,64.0,49.0,395.0,15.0,0.0,0.0,44.5,3.1,5.1,5.4,3.7,12.1,50.9,12.0,82.0,3.3,4.5,10.0,30.0,0.0,3.0,34.0,604.0,0.0,17.8,20.0,16.0,80.0,15.0,14.0,93.3,44.0,1729.0,0.0,39.3,23.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1671.0,-5.0,-4.0,593.0,0.4718543046357616,0.5281456953642384,0.5316023231978134,0.4683976768021866,0.47058823529411764,0.5294117647058824,1.0120481927710843,0.9880952380952381,0.07222222222222222,1.4186046511627908,0.5,0.5,0.5569837189374465,0.44301628106255353,0.5714285714285714,0.4285714285714286,0.09933774834437085,1.3846153846153848,0.391304347826087,6.0
Denver Broncos,148.0,2837.0,592.0,4.8,36.0,17.0,170.0,181.0,311.0,1819.0,8.0,19.0,5.4,103.0,257.0,1018.0,6.0,4.0,52.0,54.0,516.0,15.0,0.0,0.0,58.2,2.6,6.1,6.5,4.3,11.2,60.8,24.0,200.0,3.4,7.2,21.0,305.0,2.0,14.5,40.0,818.0,0.0,20.5,4173.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,0.0,0.0,13.0,11.0,84.6,16.0,15.0,93.8,45.0,2026.0,0.0,45.0,226.0,3169.0,616.0,5.1,19.0,7.0,176.0,172.0,307.0,2234.0,14.0,12.0,6.9,104.0,293.0,935.0,8.0,3.2,53.0,63.0,571.0,19.0,0.0,0.0,56.0,4.6,3.9,7.7,6.8,13.7,79.6,16.0,116.0,6.1,5.0,25.0,227.0,0.0,9.1,26.0,541.0,0.0,20.8,24.0,17.0,70.8,25.0,25.0,100.0,42.0,1655.0,0.0,39.4,24.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2019.0,-17.0,-78.0,-332.0,0.5658783783783784,0.4341216216216216,0.6411702502643638,0.3588297497356362,0.5714285714285714,0.4285714285714286,1.9807692307692308,0.5048543689320388,0.08823529411764706,1.625,0.5243506493506493,0.47564935064935066,0.7049542442410855,0.29504575575891445,0.6363636363636364,0.36363636363636365,0.10795454545454546,2.40625,0.7083333333333334,4.0
New England Patriots,143.0,2633.0,526.0,5.0,17.0,8.0,146.0,93.0,187.0,1286.0,12.0,9.0,6.4,63.0,324.0,1347.0,3.0,4.2,74.0,52.0,412.0,9.0,0.0,0.0,49.7,6.4,4.8,7.6,6.7,15.3,76.5,15.0,134.0,5.5,7.4,16.0,139.0,0.0,8.7,28.0,646.0,1.0,23.1,3592.0,1.0,0.0,5.0,5.0,4.0,2.0,3.0,1.0,0.0,0.0,13.0,8.0,61.5,17.0,15.0,88.2,49.0,2140.0,0.0,43.7,157.0,2808.0,602.0,4.7,23.0,11.0,185.0,142.0,267.0,1519.0,9.0,12.0,5.3,88.0,315.0,1289.0,9.0,4.1,87.0,39.0,290.0,10.0,0.0,0.0,53.2,3.4,4.5,6.3,5.0,11.9,65.3,20.0,172.0,4.0,7.0,26.0,191.0,0.0,7.3,32.0,614.0,0.0,19.2,15.0,10.0,66.7,18.0,17.0,94.4,43.0,1707.0,0.0,39.7,16.0,0.0,1.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1420.0,6.0,-14.0,-175.0,0.3840304182509506,0.6159695817490494,0.48841625522218,0.51158374477782,0.8,0.19999999999999996,0.8513513513513513,1.1746031746031746,0.06164383561643835,1.8095238095238093,0.47674418604651164,0.5232558139534884,0.540954415954416,0.45904558404558404,0.5,0.5,0.05405405405405406,1.5365853658536586,0.5,8.0
Chicago Bears,141.0,2493.0,571.0,4.4,19.0,8.0,153.0,141.0,262.0,1505.0,10.0,11.0,5.1,83.0,276.0,988.0,5.0,3.6,56.0,58.0,422.0,14.0,0.0,0.0,53.8,3.8,4.2,6.7,5.5,12.4,70.0,33.0,244.0,4.1,11.2,24.0,142.0,0.0,5.9,34.0,622.0,0.0,18.3,3553.0,2.0,2.0,0.0,0.0,6.0,1.0,7.0,5.0,5.0,1.0,20.0,9.0,45.0,16.0,16.0,100.0,59.0,2453.0,0.0,41.6,174.0,2851.0,585.0,4.9,20.0,7.0,166.0,164.0,294.0,1949.0,14.0,13.0,6.0,102.0,261.0,902.0,4.0,3.5,53.0,52.0,451.0,11.0,0.0,0.0,55.8,4.8,4.4,7.4,6.4,13.3,77.0,30.0,240.0,5.1,9.3,34.0,314.0,0.0,9.2,30.0,537.0,0.0,17.9,17.0,12.0,70.6,20.0,18.0,90.0,49.0,2038.0,0.0,41.6,16.0,0.0,1.0,0.0,16.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1749.0,1.0,-33.0,-358.0,0.5166374781085814,0.4833625218914186,0.6036903329322102,0.3963096670677898,0.6666666666666666,0.33333333333333337,1.4821428571428572,0.6746987951807228,0.0915032679738562,1.8611111111111112,0.5538461538461539,0.4461538461538461,0.6836197825324447,0.3163802174675553,0.7777777777777778,0.2222222222222222,0.06626506024096386,2.1142857142857143,0.5,8.0
Cleveland Browns,140.0,2718.0,616.0,4.4,24.0,8.0,176.0,174.0,334.0,1845.0,9.0,16.0,5.1,96.0,256.0,873.0,7.0,3.4,64.0,59.0,461.0,16.0,0.0,0.0,52.1,2.7,4.8,6.2,4.5,11.8,60.2,26.0,212.0,3.6,7.2,23.0,134.0,0.0,5.8,38.0,754.0,0.0,19.8,3805.0,1.0,1.0,4.0,3.0,3.0,1.0,7.0,2.0,1.0,0.0,16.0,7.0,43.8,17.0,17.0,100.0,49.0,1916.0,1.0,39.1,182.0,3114.0,594.0,5.2,28.0,11.0,189.0,144.0,266.0,1822.0,9.0,17.0,6.3,94.0,306.0,1292.0,13.0,4.2,82.0,57.0,436.0,13.0,0.0,0.0,54.1,3.4,6.4,7.4,5.2,13.7,62.7,22.0,145.0,4.3,7.6,30.0,216.0,0.0,7.2,23.0,424.0,0.0,18.4,11.0,7.0,63.6,23.0,21.0,91.3,40.0,1552.0,0.0,38.8,15.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2057.0,4.0,-42.0,-396.0,0.5844155844155844,0.4155844155844156,0.6788079470198676,0.3211920529801324,0.5625,0.4375,1.5,0.6666666666666666,0.09090909090909091,1.823529411764706,0.48484848484848486,0.5151515151515151,0.5850995504174695,0.4149004495825305,0.4090909090909091,0.5909090909090908,0.06878306878306878,1.7619047619047619,0.5333333333333333,6.0
Houston Oilers,136.0,2373.0,551.0,4.3,26.0,11.0,138.0,153.0,287.0,1574.0,12.0,15.0,4.8,81.0,225.0,799.0,5.0,3.6,52.0,52.0,424.0,5.0,0.0,0.0,53.3,4.2,5.2,6.6,5.0,12.3,66.0,39.0,308.0,3.5,12.0,19.0,104.0,0.0,5.5,45.0,905.0,0.0,20.1,3786.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,6.0,4.0,66.7,18.0,16.0,88.9,55.0,2186.0,0.0,39.7,245.0,3438.0,613.0,5.6,17.0,14.0,187.0,179.0,284.0,2213.0,18.0,3.0,7.0,106.0,298.0,1225.0,10.0,4.1,67.0,59.0,454.0,14.0,0.0,0.0,63.0,6.3,1.1,8.6,9.4,13.7,107.3,31.0,240.0,7.7,9.8,35.0,293.0,0.0,8.4,26.0,564.0,0.0,21.7,18.0,11.0,61.1,30.0,30.0,100.0,38.0,1634.0,0.0,43.0,14.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1882.0,-9.0,-109.0,-1065.0,0.5916515426497277,0.40834845735027225,0.6632954066582385,0.3367045933417615,0.7058823529411765,0.2941176470588235,1.5576923076923077,0.6419753086419753,0.036231884057971016,1.8333333333333333,0.5138662316476346,0.48613376835236544,0.6436881908086096,0.3563118091913904,0.6428571428571429,0.3571428571428571,0.0748663101604278,2.097560975609756,0.7857142857142857,6.0
St. Louis Cardinals,135.0,2542.0,579.0,4.4,16.0,10.0,162.0,129.0,240.0,1333.0,6.0,6.0,4.9,81.0,307.0,1209.0,10.0,3.9,71.0,56.0,528.0,10.0,0.0,0.0,53.8,2.5,2.5,6.6,5.9,12.2,72.2,32.0,243.0,4.3,11.8,32.0,192.0,0.0,6.0,35.0,702.0,0.0,20.1,3667.0,1.0,1.0,3.0,2.0,3.0,3.0,6.0,2.0,0.0,0.0,13.0,8.0,61.5,16.0,15.0,93.8,54.0,2365.0,0.0,43.8,170.0,2848.0,570.0,5.0,15.0,9.0,163.0,174.0,291.0,1853.0,16.0,6.0,5.9,98.0,256.0,995.0,5.0,3.9,58.0,54.0,420.0,7.0,0.0,0.0,59.8,5.5,2.1,7.0,7.2,11.7,90.8,23.0,182.0,6.1,7.3,36.0,288.0,0.0,8.0,27.0,558.0,0.0,20.7,18.0,8.0,44.4,21.0,20.0,95.2,51.0,2101.0,0.0,41.2,17.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576.0,-1.0,-35.0,-306.0,0.4697754749568221,0.5302245250431779,0.524390243902439,0.47560975609756095,0.375,0.625,1.1408450704225352,0.8765432098765432,0.06172839506172839,1.6923076923076923,0.5508771929824562,0.4491228070175438,0.6506320224719101,0.3493679775280899,0.7619047619047619,0.23809523809523814,0.04294478527607362,1.794871794871795,0.5882352941176471,0.0
New Orleans Saints,129.0,2655.0,602.0,4.4,24.0,10.0,173.0,137.0,248.0,1398.0,8.0,14.0,5.2,76.0,331.0,1257.0,8.0,3.8,79.0,63.0,514.0,18.0,0.0,0.0,55.2,3.2,5.6,6.3,4.4,11.5,61.7,23.0,173.0,3.4,8.5,21.0,144.0,0.0,6.9,26.0,577.0,0.0,22.2,3549.0,1.0,1.0,3.0,1.0,2.0,1.0,6.0,3.0,1.0,0.0,13.0,6.0,46.2,16.0,15.0,93.8,46.0,1976.0,0.0,43.0,160.0,2607.0,531.0,4.9,22.0,13.0,151.0,149.0,245.0,1633.0,11.0,9.0,5.9,81.0,255.0,974.0,8.0,3.8,58.0,52.0,459.0,12.0,0.0,0.0,60.8,4.5,3.7,7.6,6.9,12.5,84.1,31.0,231.0,5.2,11.2,29.0,239.0,0.0,8.2,20.0,388.0,0.0,19.4,12.0,9.0,75.0,19.0,19.0,100.0,51.0,2096.0,0.0,41.1,17.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571.0,-2.0,-31.0,48.0,0.45016611295681064,0.5498338870431894,0.5265536723163842,0.47344632768361583,0.5,0.5,0.9620253164556962,1.0394736842105263,0.10404624277456648,1.6578947368421053,0.519774011299435,0.480225988700565,0.6263904871499808,0.3736095128500192,0.5789473684210527,0.42105263157894735,0.07947019867549669,2.0,0.5882352941176471,0.0
Seattle Seahawks,127.0,2594.0,589.0,4.4,24.0,11.0,159.0,176.0,326.0,1799.0,9.0,13.0,5.0,89.0,227.0,795.0,4.0,3.5,51.0,59.0,523.0,19.0,0.0,0.0,54.0,2.8,4.0,6.3,5.1,11.8,66.1,36.0,269.0,3.9,9.9,21.0,228.0,0.0,10.9,29.0,544.0,0.0,18.8,3628.0,0.0,0.0,4.0,3.0,6.0,5.0,3.0,2.0,1.0,0.0,14.0,10.0,71.4,14.0,13.0,92.9,49.0,1889.0,0.0,38.6,147.0,2794.0,600.0,4.7,22.0,9.0,167.0,138.0,246.0,1333.0,4.0,13.0,5.1,68.0,337.0,1461.0,12.0,4.3,86.0,44.0,406.0,13.0,0.0,0.0,56.1,1.6,5.3,6.0,3.9,10.6,57.1,17.0,135.0,3.1,6.5,19.0,69.0,0.0,3.6,24.0,361.0,0.0,15.0,15.0,6.0,40.0,18.0,17.0,94.4,50.0,2030.0,0.0,40.6,21.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2068.0,-2.0,-20.0,-200.0,0.6146010186757216,0.3853989813242784,0.6935235158057055,0.3064764841942945,0.6923076923076923,0.3076923076923077,1.7450980392156863,0.5730337078651685,0.11949685534591195,1.8,0.43833333333333335,0.5616666666666666,0.4770937723693629,0.5229062276306371,0.25,0.75,0.07784431137724551,1.3953488372093024,0.5238095238095238,6.0
